filename,label
2141.png,0
2142.png,1
2143.png,1
2144.png,1
2145.png,0
2146.png,0
2147.png,1
2148.png,1
2149.png,1
2150.png,1
2151.png,1
2152.png,1
2153.png,0
2154.png,0
2155.png,0
2156.png,0
2157.png,0
2158.png,0
2159.png,0
2160.png,0
2161.png,1
2162.png,1
2163.png,1
2164.png,0
2165.png,0
2166.png,0
2167.png,0
2168.png,0
2169.png,0
2170.png,0
2171.png,0
2172.png,0
2173.png,0
2174.png,1
2175.png,1
2176.png,1
2177.png,0
2178.png,0
2179.png,1
2180.png,1
2181.png,1
2182.png,1
2183.png,1
2184.png,1
2185.png,1
2186.png,1
2187.png,1
2188.png,1
2189.png,1
2190.png,1
2191.png,1
2192.png,1
2193.png,1
2194.png,1
2195.png,1
2196.png,1
2197.png,0
2198.png,0
2199.png,0
2200.png,0
2201.png,0
2202.png,0
2203.png,1
2204.png,1
2205.png,1
2206.png,1
2207.png,1
2208.png,1
2209.png,1
2210.png,1
2211.png,1
2212.png,0
2213.png,0
2214.png,0
2215.png,0
2216.png,1
2217.png,1
2218.png,1
2219.png,1
2220.png,1
2221.png,1
2222.png,0
2223.png,0
2224.png,1
2225.png,1
2226.png,1
2227.png,0
2228.png,0
2229.png,0
2230.png,0
2231.png,0
2232.png,0
2233.png,0
2234.png,0
2235.png,0
2236.png,0
2237.png,0
2238.png,0
2239.png,0
2240.png,0
2241.png,0
2242.png,0
2243.png,0
2244.png,0
2245.png,0
2246.png,0
2247.png,0
2248.png,0
2249.png,0
2250.png,0
2251.png,1
2252.png,1
2253.png,1
2254.png,1
2255.png,1
2256.png,1
2257.png,1
2258.png,1
2259.png,1
2260.png,0
2261.png,0
2262.png,1
2263.png,1
2264.png,1
2265.png,0
2266.png,0
2267.png,0
2268.png,0
2269.png,1
2270.png,1
2271.png,1
2272.png,1
2273.png,1
2274.png,1
2275.png,1
2276.png,1
2277.png,1
2278.png,1
2279.png,1
2280.png,1
2281.png,0
2282.png,0
2283.png,1
2284.png,1
2285.png,1
2286.png,1
2287.png,1
2288.png,1
2289.png,1
2290.png,1
2291.png,1
2292.png,1
2293.png,1
2294.png,1
2295.png,1
2296.png,1
2297.png,1
2298.png,1
2299.png,1
2300.png,1
2301.png,0
2302.png,0
2303.png,1
2304.png,1
2305.png,1
2306.png,1
2307.png,1
2308.png,1
2309.png,0
2310.png,0
2311.png,0
2312.png,0
2313.png,0
2314.png,0
2315.png,0
2316.png,0
2317.png,1
2318.png,1
2319.png,1
2320.png,0
2321.png,0
2322.png,1
2323.png,1
2324.png,1
2325.png,0
2326.png,0
2327.png,0
2328.png,0
2329.png,0
2330.png,0
2331.png,0
2332.png,0
2333.png,0
2334.png,0
2335.png,1
2336.png,1
2337.png,1
2338.png,0
2339.png,0
2340.png,0
2341.png,0
2342.png,0
2343.png,0
2344.png,1
2345.png,1
2346.png,1
2347.png,0
2348.png,0
2349.png,0
2350.png,0
2351.png,0
2352.png,0
2353.png,1
2354.png,1
2355.png,1
2356.png,0
2357.png,0
2358.png,1
2359.png,1
2360.png,1
2361.png,1
2362.png,1
2363.png,1
2364.png,1
2365.png,1
2366.png,1
2367.png,1
2368.png,1
2369.png,1
2370.png,1
2371.png,1
2372.png,1
2373.png,1
2374.png,1
2375.png,1
2376.png,1
2377.png,1
2378.png,1
2379.png,0
2380.png,0
2381.png,0
2382.png,0
2383.png,1
2384.png,1
2385.png,1
2386.png,1
2387.png,1
2388.png,1
2389.png,0
2390.png,0
2391.png,0
2392.png,0
2393.png,1
2394.png,1
2395.png,1
2396.png,0
2397.png,0
2398.png,0
2399.png,0
2400.png,0
2401.png,0
2402.png,0
2403.png,0
2404.png,0
2405.png,0
2406.png,0
2407.png,0
2408.png,1
2409.png,1
2410.png,1
2411.png,0
2412.png,0
2413.png,0
2414.png,0
2415.png,0
2416.png,0
2417.png,0
2418.png,0
2419.png,0
2420.png,0
2421.png,0
2422.png,0
2423.png,0
2424.png,0
2425.png,1
2426.png,1
2427.png,1
2428.png,1
2429.png,1
2430.png,1
2431.png,1
2432.png,1
2433.png,1
2434.png,1
2435.png,1
2436.png,1
2437.png,1
2438.png,1
2439.png,1
2440.png,1
2441.png,1
2442.png,1
2443.png,1
2444.png,1
2445.png,1
2446.png,1
2447.png,1
2448.png,1
2449.png,0
2450.png,0
2451.png,0
2452.png,0
2453.png,0
2454.png,0
2455.png,0
2456.png,0
2457.png,0
2458.png,0
2459.png,0
2460.png,0
2461.png,1
2462.png,1
2463.png,1
2464.png,1
2465.png,1
2466.png,1
2467.png,1
2468.png,1
2469.png,1
2470.png,1
2471.png,1
2472.png,1
2473.png,1
2474.png,1
2475.png,1
2476.png,1
2477.png,1
2478.png,1
2479.png,1
2480.png,1
2481.png,1
2482.png,1
2483.png,1
2484.png,1
2485.png,0
2486.png,0
2487.png,0
2488.png,0
2489.png,1
2490.png,1
2491.png,1
2492.png,0
2493.png,0
2494.png,1
2495.png,1
2496.png,1
2497.png,1
2498.png,1
2499.png,1
2500.png,0
2501.png,0
2502.png,1
2503.png,1
2504.png,1
2505.png,1
2506.png,1
2507.png,1
2508.png,1
2509.png,1
2510.png,1
2511.png,0
2512.png,0
2513.png,1
2514.png,1
2515.png,1
2516.png,1
2517.png,1
2518.png,1
2519.png,1
2520.png,1
2521.png,1
2522.png,0
2523.png,0
2524.png,0
2525.png,0
2526.png,1
2527.png,1
2528.png,1
2529.png,0
2530.png,0
2531.png,0
2532.png,0
2533.png,0
2534.png,0
2535.png,0
2536.png,0
2537.png,1
2538.png,1
2539.png,1
2540.png,0
2541.png,0
2542.png,1
2543.png,1
2544.png,1
2545.png,0
2546.png,0
2547.png,0
2548.png,0
2549.png,0
2550.png,0
2551.png,0
2552.png,0
2553.png,1
2554.png,1
2555.png,1
2556.png,1
2557.png,1
2558.png,1
2559.png,1
2560.png,1
2561.png,1
2562.png,1
2563.png,1
2564.png,1
2565.png,1
2566.png,1
2567.png,1
2568.png,1
2569.png,1
2570.png,1
2571.png,1
2572.png,1
2573.png,1
2574.png,0
2575.png,0
2576.png,1
2577.png,1
2578.png,1
2579.png,1
2580.png,1
2581.png,1
2582.png,1
2583.png,1
2584.png,1
2585.png,0
2586.png,0
2587.png,1
2588.png,1
2589.png,1
2590.png,0
2591.png,0
2592.png,0
2593.png,0
2594.png,0
2595.png,0
2596.png,1
2597.png,1
2598.png,1
2599.png,1
2600.png,1
2601.png,1
2602.png,0
2603.png,0
2604.png,0
2605.png,0
2606.png,1
2607.png,1
2608.png,1
2609.png,1
2610.png,1
2611.png,1
2612.png,0
2613.png,0
2614.png,0
2615.png,0
2616.png,0
2617.png,0
2618.png,1
2619.png,1
2620.png,1
2621.png,0
2622.png,0
2623.png,1
2624.png,1
2625.png,1
2626.png,0
2627.png,0
2628.png,0
2629.png,0
2630.png,0
2631.png,0
2632.png,0
2633.png,0
2634.png,0
2635.png,0
2636.png,0
2637.png,0
2638.png,1
2639.png,1
2640.png,1
2641.png,1
2642.png,1
2643.png,1
2644.png,0
2645.png,0
2646.png,1
2647.png,1
2648.png,1
2649.png,0
2650.png,0
2651.png,0
2652.png,0
2653.png,1
2654.png,1
2655.png,1
2656.png,1
2657.png,1
2658.png,1
2659.png,1
2660.png,1
2661.png,1
2662.png,0
2663.png,0
2664.png,1
2665.png,1
2666.png,1
2667.png,0
2668.png,0
2669.png,1
2670.png,1
2671.png,1
2672.png,1
2673.png,1
2674.png,1
2675.png,1
2676.png,1
2677.png,1
2678.png,1
2679.png,1
2680.png,1
2681.png,1
2682.png,1
2683.png,1
2684.png,1
2685.png,1
2686.png,1
2687.png,1
2688.png,1
2689.png,1
2690.png,0
2691.png,0
2692.png,0
2693.png,0
2694.png,0
2695.png,0
2696.png,1
2697.png,1
2698.png,1
2699.png,0
2700.png,0
2701.png,1
2702.png,1
2703.png,1
2704.png,1
2705.png,1
2706.png,1
2707.png,0
2708.png,0
2709.png,0
2710.png,0
2711.png,0
2712.png,0
2713.png,0
2714.png,0
2715.png,0
2716.png,0
2717.png,0
2718.png,0
2719.png,1
2720.png,1
2721.png,1
2722.png,1
2723.png,1
2724.png,1
2725.png,1
2726.png,1
2727.png,1
2728.png,1
2729.png,1
2730.png,1
2731.png,0
2732.png,0
2733.png,0
2734.png,0
2735.png,1
2736.png,1
2737.png,1
2738.png,1
2739.png,1
2740.png,1
2741.png,1
2742.png,1
2743.png,1
2744.png,1
2745.png,1
2746.png,1
2747.png,0
2748.png,0
2749.png,1
2750.png,1
2751.png,1
2752.png,1
2753.png,1
2754.png,1
2755.png,1
2756.png,1
2757.png,1
2758.png,1
2759.png,1
2760.png,1
2761.png,0
2762.png,0
2763.png,1
2764.png,1
2765.png,1
2766.png,1
2767.png,1
2768.png,1
2769.png,1
2770.png,1
2771.png,1
2772.png,1
2773.png,1
2774.png,1
2775.png,1
2776.png,1
2777.png,1
2778.png,1
2779.png,1
2780.png,1
2781.png,1
2782.png,1
2783.png,1
2784.png,1
2785.png,1
2786.png,1
2787.png,1
2788.png,1
2789.png,1
2790.png,0
2791.png,0
2792.png,1
2793.png,1
2794.png,1
2795.png,1
2796.png,1
2797.png,1
2798.png,1
2799.png,1
2800.png,1
2801.png,0
2802.png,0
2803.png,0
2804.png,0
2805.png,0
2806.png,0
2807.png,0
2808.png,0
2809.png,0
2810.png,0
2811.png,0
2812.png,0
2813.png,1
2814.png,1
2815.png,1
2816.png,0
2817.png,0
2818.png,0
2819.png,0
2820.png,0
2821.png,0
2822.png,1
2823.png,1
2824.png,1
2825.png,0
2826.png,0
2827.png,0
2828.png,0
2829.png,0
2830.png,0
2831.png,0
2832.png,0
2833.png,0
2834.png,0
2835.png,1
2836.png,1
2837.png,1
2838.png,1
2839.png,1
2840.png,1
2841.png,1
2842.png,1
2843.png,1
2844.png,1
2845.png,1
2846.png,1
2847.png,1
2848.png,1
2849.png,1
2850.png,1
2851.png,1
2852.png,1
2853.png,0
2854.png,0
2855.png,1
2856.png,1
2857.png,1
2858.png,1
2859.png,1
2860.png,1
2861.png,1
2862.png,1
2863.png,1
2864.png,1
2865.png,1
2866.png,1
2867.png,0
2868.png,0
2869.png,0
2870.png,0
2871.png,0
2872.png,0
2873.png,0
2874.png,0
2875.png,0
2876.png,0
2877.png,0
2878.png,0
2879.png,1
2880.png,1
2881.png,1
2882.png,1
2883.png,1
2884.png,1
2885.png,1
2886.png,1
2887.png,1
2888.png,1
2889.png,1
2890.png,1
2891.png,1
2892.png,1
2893.png,1
2894.png,1
2895.png,1
2896.png,1
2897.png,1
2898.png,1
2899.png,1
2900.png,0
2901.png,0
2902.png,0
2903.png,0
2904.png,1
2905.png,1
2906.png,1
2907.png,0
2908.png,0
2909.png,0
2910.png,0
2911.png,0
2912.png,0
2913.png,0
2914.png,0
2915.png,1
2916.png,1
2917.png,1
2918.png,0
2919.png,0
2920.png,0
2921.png,0
2922.png,0
2923.png,0
2924.png,1
2925.png,1
2926.png,1
2927.png,0
2928.png,0
2929.png,0
2930.png,0
2931.png,1
2932.png,1
2933.png,1
2934.png,1
2935.png,1
2936.png,1
2937.png,1
2938.png,1
2939.png,1
2940.png,1
2941.png,1
2942.png,1
2943.png,1
2944.png,1
2945.png,1
2946.png,1
2947.png,1
2948.png,1
2949.png,1
2950.png,1
2951.png,1
2952.png,1
2953.png,1
2954.png,1
2955.png,0
2956.png,0
2957.png,1
2958.png,1
2959.png,1
2960.png,1
2961.png,1
2962.png,1
2963.png,0
2964.png,0
2965.png,0
2966.png,0
2967.png,0
2968.png,0
2969.png,0
2970.png,0
2971.png,0
2972.png,0
2973.png,1
2974.png,1
2975.png,1
2976.png,0
2977.png,0
2978.png,0
2979.png,0
2980.png,0
2981.png,0
2982.png,0
2983.png,0
2984.png,0
2985.png,0
2986.png,0
2987.png,0
2988.png,1
2989.png,1
2990.png,1
2991.png,1
2992.png,1
2993.png,1
2994.png,0
2995.png,0
2996.png,1
2997.png,1
2998.png,1
2999.png,0
3000.png,0
3001.png,0
3002.png,0
3003.png,0
3004.png,0
3005.png,0
3006.png,0
3007.png,0
3008.png,0
3009.png,0
3010.png,0
3011.png,0
3012.png,0
3013.png,1
3014.png,1
3015.png,1
3016.png,1
3017.png,1
3018.png,1
3019.png,1
3020.png,1
3021.png,1
3022.png,0
3023.png,0
3024.png,1
3025.png,1
3026.png,1
3027.png,1
3028.png,1
3029.png,1
3030.png,0
3031.png,0
3032.png,1
3033.png,1
3034.png,1
3035.png,1
3036.png,1
3037.png,1
3038.png,0
3039.png,0
3040.png,1
3041.png,1
3042.png,1
3043.png,1
3044.png,1
3045.png,1
3046.png,0
3047.png,0
3048.png,0
3049.png,0
3050.png,1
3051.png,1
3052.png,1
3053.png,0
3054.png,0
3055.png,1
3056.png,1
3057.png,1
3058.png,0
3059.png,0
3060.png,0
3061.png,0
3062.png,0
3063.png,0
3064.png,0
3065.png,0
3066.png,0
3067.png,0
3068.png,0
3069.png,0
3070.png,0
3071.png,0
3072.png,0
3073.png,0
3074.png,0
3075.png,0
3076.png,1
3077.png,1
3078.png,1
3079.png,1
3080.png,1
3081.png,1
3082.png,1
3083.png,1
3084.png,1
3085.png,1
3086.png,1
3087.png,1
3088.png,0
3089.png,0
3090.png,1
3091.png,1
3092.png,1
3093.png,1
3094.png,1
3095.png,1
3096.png,1
3097.png,1
3098.png,1
3099.png,1
3100.png,1
3101.png,1
3102.png,1
3103.png,1
3104.png,1
3105.png,1
3106.png,1
3107.png,1
3108.png,1
3109.png,1
3110.png,1
3111.png,1
3112.png,1
3113.png,1
3114.png,1
3115.png,1
3116.png,1
3117.png,1
3118.png,1
3119.png,1
3120.png,1
3121.png,1
3122.png,1
3123.png,1
3124.png,1
3125.png,1
3126.png,1
3127.png,1
3128.png,1
3129.png,0
3130.png,0
3131.png,0
3132.png,0
3133.png,1
3134.png,1
3135.png,1
3136.png,0
3137.png,0
3138.png,0
3139.png,0
3140.png,0
3141.png,0
3142.png,0
3143.png,0
3144.png,0
3145.png,0
3146.png,0
3147.png,0
3148.png,1
3149.png,1
3150.png,1
3151.png,1
3152.png,1
3153.png,1
3154.png,0
3155.png,0
3156.png,0
3157.png,0
3158.png,0
3159.png,0
3160.png,0
3161.png,0
3162.png,1
3163.png,1
3164.png,1
3165.png,1
3166.png,1
3167.png,1
3168.png,0
3169.png,0
3170.png,0
3171.png,0
3172.png,1
3173.png,1
3174.png,1
3175.png,1
3176.png,1
3177.png,1
3178.png,1
3179.png,1
3180.png,1
3181.png,1
3182.png,1
3183.png,1
3184.png,1
3185.png,1
3186.png,1
3187.png,1
3188.png,1
3189.png,1
3190.png,1
3191.png,1
3192.png,1
3193.png,1
3194.png,1
3195.png,1
3196.png,1
3197.png,1
3198.png,1
3199.png,1
3200.png,1
3201.png,1
3202.png,0
3203.png,0
3204.png,0
3205.png,0
3206.png,0
3207.png,0
3208.png,0
3209.png,0
3210.png,0
3211.png,0
3212.png,0
3213.png,0
3214.png,1
3215.png,1
3216.png,1
3217.png,0
3218.png,0
3219.png,1
3220.png,1
3221.png,1
3222.png,1
3223.png,1
3224.png,1
3225.png,0
3226.png,0
3227.png,0
3228.png,0
3229.png,0
3230.png,0
3231.png,0
3232.png,0
3233.png,0
3234.png,0
3235.png,1
3236.png,1
3237.png,1
3238.png,0
3239.png,0
3240.png,0
3241.png,0
3242.png,0
3243.png,0
3244.png,0
3245.png,0
3246.png,0
3247.png,0
3248.png,1
3249.png,1
3250.png,1
3251.png,1
3252.png,1
3253.png,1
3254.png,1
3255.png,1
3256.png,1
3257.png,0
3258.png,0
3259.png,1
3260.png,1
3261.png,1
3262.png,0
3263.png,0
3264.png,1
3265.png,1
3266.png,1
3267.png,1
3268.png,1
3269.png,1
3270.png,1
3271.png,1
3272.png,1
3273.png,0
3274.png,0
3275.png,0
3276.png,0
3277.png,0
3278.png,0
3279.png,0
3280.png,0
3281.png,0
3282.png,0
3283.png,0
3284.png,0
3285.png,0
3286.png,0
3287.png,0
3288.png,0
3289.png,0
3290.png,0
3291.png,0
3292.png,0
3293.png,0
3294.png,0
3295.png,1
3296.png,1
3297.png,1
3298.png,1
3299.png,1
3300.png,1
3301.png,1
3302.png,1
3303.png,1
3304.png,1
3305.png,1
3306.png,1
3307.png,1
3308.png,1
3309.png,1
3310.png,1
3311.png,1
3312.png,1
3313.png,1
3314.png,1
3315.png,1
3316.png,1
3317.png,1
3318.png,1
3319.png,1
3320.png,1
3321.png,1
3322.png,1
3323.png,1
3324.png,1
3325.png,0
3326.png,0
3327.png,0
3328.png,0
3329.png,0
3330.png,0
3331.png,0
3332.png,0
3333.png,1
3334.png,1
3335.png,1
3336.png,1
3337.png,1
3338.png,1
3339.png,0
3340.png,0
3341.png,0
3342.png,0
3343.png,0
3344.png,0
3345.png,0
3346.png,0
3347.png,1
3348.png,1
3349.png,1
3350.png,1
3351.png,1
3352.png,1
3353.png,1
3354.png,1
3355.png,1
3356.png,0
3357.png,0
3358.png,0
3359.png,0
3360.png,1
3361.png,1
3362.png,1
3363.png,1
3364.png,1
3365.png,1
3366.png,1
3367.png,1
3368.png,1
3369.png,1
3370.png,1
3371.png,1
3372.png,1
3373.png,1
3374.png,1
3375.png,1
3376.png,1
3377.png,1
3378.png,1
3379.png,1
3380.png,1
3381.png,0
3382.png,0
3383.png,0
3384.png,0
3385.png,0
3386.png,0
3387.png,1
3388.png,1
3389.png,1
3390.png,0
3391.png,0
3392.png,1
3393.png,1
3394.png,1
3395.png,0
3396.png,0
3397.png,0
3398.png,0
3399.png,0
3400.png,0
3401.png,0
3402.png,0
3403.png,0
3404.png,0
3405.png,1
3406.png,1
3407.png,1
3408.png,1
3409.png,1
3410.png,1
3411.png,1
3412.png,1
3413.png,1
3414.png,1
3415.png,1
3416.png,1
3417.png,0
3418.png,0
3419.png,1
3420.png,1
3421.png,1
3422.png,1
3423.png,1
3424.png,1
3425.png,1
3426.png,1
3427.png,1
3428.png,0
3429.png,0
3430.png,0
3431.png,0
3432.png,1
3433.png,1
3434.png,1
3435.png,1
3436.png,1
3437.png,1
3438.png,1
3439.png,1
3440.png,1
3441.png,1
3442.png,1
3443.png,1
3444.png,1
3445.png,1
3446.png,1
3447.png,1
3448.png,1
3449.png,1
3450.png,0
3451.png,0
3452.png,1
3453.png,1
3454.png,1
3455.png,1
3456.png,1
3457.png,1
3458.png,1
3459.png,1
3460.png,1
3461.png,1
3462.png,1
3463.png,1
3464.png,1
3465.png,1
3466.png,1
3467.png,1
3468.png,1
3469.png,1
3470.png,1
3471.png,1
3472.png,1
3473.png,1
3474.png,1
3475.png,1
3476.png,0
3477.png,0
3478.png,0
3479.png,0
3480.png,0
3481.png,0
3482.png,0
3483.png,0
3484.png,0
3485.png,0
3486.png,0
3487.png,0
3488.png,0
3489.png,0
3490.png,0
3491.png,0
3492.png,0
3493.png,0
3494.png,1
3495.png,1
3496.png,1
3497.png,1
3498.png,1
3499.png,1
3500.png,0
3501.png,0
3502.png,0
3503.png,0
3504.png,0
3505.png,0
3506.png,0
3507.png,0
3508.png,0
3509.png,0
3510.png,1
3511.png,1
3512.png,1
3513.png,1
3514.png,1
3515.png,1
3516.png,1
3517.png,1
3518.png,1
3519.png,0
3520.png,0
3521.png,1
3522.png,1
3523.png,1
3524.png,1
3525.png,1
3526.png,1
3527.png,1
3528.png,1
3529.png,1
3530.png,1
3531.png,1
3532.png,1
3533.png,0
3534.png,0
3535.png,1
3536.png,1
3537.png,1
3538.png,0
3539.png,0
3540.png,0
3541.png,0
3542.png,1
3543.png,1
3544.png,1
3545.png,0
3546.png,0
3547.png,1
3548.png,1
3549.png,1
3550.png,0
3551.png,0
3552.png,0
3553.png,0
3554.png,0
3555.png,0
3556.png,1
3557.png,1
3558.png,1
3559.png,0
3560.png,0
3561.png,1
3562.png,1
3563.png,1
3564.png,0
3565.png,0
3566.png,0
3567.png,0
3568.png,0
3569.png,0
3570.png,0
3571.png,0
3572.png,0
3573.png,0
3574.png,0
3575.png,0
3576.png,0
3577.png,0
3578.png,0
3579.png,0
3580.png,0
3581.png,0
3582.png,0
3583.png,0
3584.png,0
3585.png,0
3586.png,0
3587.png,0
3588.png,0
3589.png,0
3590.png,1
3591.png,1
3592.png,1
3593.png,1
3594.png,1
3595.png,1
3596.png,1
3597.png,1
3598.png,1
3599.png,1
3600.png,1
3601.png,1
3602.png,0
3603.png,0
3604.png,1
3605.png,1
3606.png,1
3607.png,0
3608.png,0
3609.png,1
3610.png,1
3611.png,1
3612.png,1
3613.png,1
3614.png,1
3615.png,1
3616.png,1
3617.png,1
3618.png,1
3619.png,1
3620.png,1
3621.png,1
3622.png,1
3623.png,1
3624.png,1
3625.png,1
3626.png,1
3627.png,0
3628.png,0
3629.png,0
3630.png,0
3631.png,0
3632.png,0
3633.png,1
3634.png,1
3635.png,1
3636.png,0
3637.png,0
3638.png,0
3639.png,0
3640.png,0
3641.png,0
3642.png,0
3643.png,0
3644.png,0
3645.png,0
3646.png,0
3647.png,0
3648.png,1
3649.png,1
3650.png,1
3651.png,0
3652.png,0
3653.png,1
3654.png,1
3655.png,1
3656.png,1
3657.png,1
3658.png,1
3659.png,1
3660.png,1
3661.png,1
3662.png,1
3663.png,1
3664.png,1
3665.png,0
3666.png,0
3667.png,1
3668.png,1
3669.png,1
3670.png,1
3671.png,1
3672.png,1
3673.png,1
3674.png,1
3675.png,1
3676.png,1
3677.png,1
3678.png,1
3679.png,0
3680.png,0
3681.png,1
3682.png,1
3683.png,1
3684.png,1
3685.png,1
3686.png,1
3687.png,1
3688.png,1
3689.png,1
3690.png,1
3691.png,1
3692.png,1
3693.png,1
3694.png,1
3695.png,1
3696.png,1
3697.png,1
3698.png,1
3699.png,1
3700.png,1
3701.png,1
3702.png,0
3703.png,0
3704.png,1
3705.png,1
3706.png,1
3707.png,0
3708.png,0
3709.png,0
3710.png,0
3711.png,0
3712.png,0
3713.png,0
3714.png,0
3715.png,0
3716.png,0
3717.png,0
3718.png,0
3719.png,0
3720.png,0
3721.png,0
3722.png,0
3723.png,1
3724.png,1
3725.png,1
3726.png,0
3727.png,0
3728.png,0
3729.png,0
3730.png,0
3731.png,0
3732.png,1
3733.png,1
3734.png,1
3735.png,1
3736.png,1
3737.png,1
3738.png,1
3739.png,1
3740.png,1
3741.png,1
3742.png,1
3743.png,1
3744.png,1
3745.png,1
3746.png,1
3747.png,0
3748.png,0
3749.png,1
3750.png,1
3751.png,1
3752.png,1
3753.png,1
3754.png,1
3755.png,1
3756.png,1
3757.png,1
3758.png,0
3759.png,0
3760.png,0
3761.png,0
3762.png,1
3763.png,1
3764.png,1
3765.png,0
3766.png,0
3767.png,0
3768.png,0
3769.png,0
3770.png,0
3771.png,0
3772.png,0
3773.png,1
3774.png,1
3775.png,1
3776.png,0
3777.png,0
3778.png,1
3779.png,1
3780.png,1
3781.png,0
3782.png,0
3783.png,0
3784.png,0
3785.png,0
3786.png,0
3787.png,0
3788.png,0
3789.png,0
3790.png,0
3791.png,1
3792.png,1
3793.png,1
3794.png,1
3795.png,1
3796.png,1
3797.png,0
3798.png,0
3799.png,1
3800.png,1
3801.png,1
3802.png,1
3803.png,1
3804.png,1
3805.png,1
3806.png,1
3807.png,1
3808.png,0
3809.png,0
3810.png,0
3811.png,0
3812.png,1
3813.png,1
3814.png,1
3815.png,1
3816.png,1
3817.png,1
3818.png,1
3819.png,1
3820.png,1
3821.png,1
3822.png,1
3823.png,1
3824.png,1
3825.png,1
3826.png,1
3827.png,1
3828.png,1
3829.png,1
3830.png,0
3831.png,0
3832.png,1
3833.png,1
3834.png,1
3835.png,1
3836.png,1
3837.png,1
3838.png,1
3839.png,1
3840.png,1
3841.png,1
3842.png,1
3843.png,1
3844.png,0
3845.png,0
3846.png,1
3847.png,1
3848.png,1
3849.png,1
3850.png,1
3851.png,1
3852.png,1
3853.png,1
3854.png,1
3855.png,1
3856.png,1
3857.png,1
3858.png,0
3859.png,0
3860.png,0
3861.png,0
3862.png,0
3863.png,0
3864.png,0
3865.png,0
3866.png,0
3867.png,0
3868.png,0
3869.png,0
3870.png,0
3871.png,0
3872.png,0
3873.png,0
3874.png,0
3875.png,0
3876.png,1
3877.png,1
3878.png,1
3879.png,1
3880.png,1
3881.png,1
3882.png,1
3883.png,1
3884.png,1
3885.png,0
3886.png,0
3887.png,1
3888.png,1
3889.png,1
3890.png,1
3891.png,1
3892.png,1
3893.png,0
3894.png,0
3895.png,0
3896.png,0
3897.png,1
3898.png,1
3899.png,1
3900.png,1
3901.png,1
3902.png,1
3903.png,0
3904.png,0
3905.png,0
3906.png,0
3907.png,1
3908.png,1
3909.png,1
3910.png,1
3911.png,1
3912.png,1
3913.png,1
3914.png,1
3915.png,1
3916.png,1
3917.png,1
3918.png,1
3919.png,1
3920.png,1
3921.png,1
3922.png,1
3923.png,1
3924.png,1
3925.png,1
3926.png,1
3927.png,1
3928.png,1
3929.png,1
3930.png,1
3931.png,1
3932.png,1
3933.png,1
3934.png,1
3935.png,1
3936.png,1
3937.png,1
3938.png,1
3939.png,1
3940.png,0
3941.png,0
3942.png,1
3943.png,1
3944.png,1
3945.png,1
3946.png,1
3947.png,1
3948.png,1
3949.png,1
3950.png,1
3951.png,1
3952.png,1
3953.png,1
3954.png,0
3955.png,0
3956.png,1
3957.png,1
3958.png,1
3959.png,1
3960.png,1
3961.png,1
3962.png,0
3963.png,0
3964.png,1
3965.png,1
3966.png,1
3967.png,0
3968.png,0
3969.png,0
3970.png,0
3971.png,0
3972.png,0
3973.png,1
3974.png,1
3975.png,1
3976.png,1
3977.png,1
3978.png,1
3979.png,1
3980.png,1
3981.png,1
3982.png,1
3983.png,1
3984.png,1
3985.png,0
3986.png,0
3987.png,1
3988.png,1
3989.png,1
3990.png,1
3991.png,1
3992.png,1
3993.png,1
3994.png,1
3995.png,1
3996.png,1
3997.png,1
3998.png,1
3999.png,1
4000.png,1
4001.png,1
4002.png,0
4003.png,0
4004.png,1
4005.png,1
4006.png,1
4007.png,1
4008.png,1
4009.png,1
4010.png,1
4011.png,1
4012.png,1
4013.png,0
4014.png,0
4015.png,0
4016.png,0
4017.png,1
4018.png,1
4019.png,1
4020.png,0
4021.png,0
4022.png,0
4023.png,0
4024.png,0
4025.png,0
4026.png,1
4027.png,1
4028.png,1
4029.png,1
4030.png,1
4031.png,1
4032.png,0
4033.png,0
4034.png,0
4035.png,0
4036.png,0
4037.png,0
4038.png,1
4039.png,1
4040.png,1
4041.png,0
4042.png,0
4043.png,0
4044.png,0
4045.png,0
4046.png,0
4047.png,0
4048.png,0
4049.png,1
4050.png,1
4051.png,1
4052.png,1
4053.png,1
4054.png,1
4055.png,0
4056.png,0
4057.png,0
4058.png,0
4059.png,0
4060.png,0
4061.png,1
4062.png,1
4063.png,1
4064.png,0
4065.png,0
4066.png,0
4067.png,0
4068.png,0
4069.png,0
4070.png,0
4071.png,0
4072.png,0
4073.png,0
4074.png,1
4075.png,1
4076.png,1
4077.png,1
4078.png,1
4079.png,1
4080.png,0
4081.png,0
4082.png,1
4083.png,1
4084.png,1
4085.png,1
4086.png,1
4087.png,1
4088.png,1
4089.png,1
4090.png,1
4091.png,1
4092.png,1
4093.png,1
4094.png,0
4095.png,0
4096.png,0
4097.png,0
4098.png,1
4099.png,1
4100.png,1
4101.png,1
4102.png,1
4103.png,1
4104.png,0
4105.png,0
4106.png,0
4107.png,0
4108.png,1
4109.png,1
4110.png,1
4111.png,0
4112.png,0
4113.png,0
4114.png,0
4115.png,0
4116.png,0
4117.png,0
4118.png,0
4119.png,1
4120.png,1
4121.png,1
4122.png,0
4123.png,0
4124.png,1
4125.png,1
4126.png,1
4127.png,0
4128.png,0
4129.png,0
4130.png,0
4131.png,1
4132.png,1
4133.png,1
4134.png,1
4135.png,1
4136.png,1
4137.png,0
4138.png,0
4139.png,0
